Repeat,Season,PopulationSize,HaveBorn,AverageIC,SD
237,29,2235,3487,0.173968,0.0573284
237,30,2746,4269,0.175132,0.0533041
237,31,3368,5243,0.175422,0.0499804
237,32,4093,6376,0.175386,0.0468803
237,33,4933,7737,0.175786,0.0435316
237,34,6084,9512,0.176016,0.0405557
237,35,7369,11553,0.175991,0.0379537
237,36,9042,14147,0.175906,0.0351588
238,0,6,7,0,0
238,1,6,8,0,0
238,2,6,10,0,0
238,3,6,10,0,0
238,4,6,10,0,0
238,5,6,10,0,0
238,6,8,13,0,0
238,7,7,13,0,0
238,8,5,13,0,0
238,9,8,16,0,0
238,10,9,17,0.09375,0.129387
238,11,9,17,0.111111,0.131762
238,12,10,20,0.09375,0.129387
238,13,10,22,0.111111,0.131762
238,14,16,30,0.125,0.131762
238,15,21,37,0.175,0.129818
238,16,30,46,0.196429,0.114027
238,17,44,65,0.206897,0.109666
238,18,54,81,0.242588,0.115475
238,19,68,102,0.257662,0.104042
238,20,82,121,0.261777,0.100477
238,21,97,142,0.26853,0.0913399
238,22,109,161,0.280337,0.0941451
238,23,126,188,0.281621,0.091051
238,24,155,228,0.284151,0.0903809
238,25,190,283,0.28845,0.0847193
238,26,234,342,0.291794,0.0806579
238,27,286,427,0.295593,0.0777083
238,28,350,521,0.299749,0.0723322
238,29,420,632,0.304592,0.0691904
238,30,493,762,0.307137,0.0666777
238,31,593,922,0.30956,0.0644176
238,32,710,1117,0.312476,0.0627191
238,33,875,1372,0.313107,0.0588609
238,34,1048,1649,0.315022,0.0557047
238,35,1278,1993,0.316304,0.0529906
238,36,1558,2431,0.316737,0.05061
238,37,1823,2889,0.317522,0.0497447
238,38,2157,3461,0.318159,0.0467052
238,39,2642,4217,0.318213,0.0435125
238,40,3120,5023,0.31805,0.040522
238,41,3741,6049,0.318335,0.0394461
238,42,4454,7227,0.318347,0.0370653
238,43,5460,8775,0.318205,0.0349362
238,44,6517,10492,0.318093,0.0327114
238,45,7917,12703,0.318165,0.0306765
238,46,9468,15207,0.318138,0.0286978
239,0,7,8,0,0
239,1,11,12,0,0
239,2,13,15,0,0
239,3,14,18,0,0
239,4,18,23,0,0
239,5,23,31,0.03125,0.0853913
239,6,26,34,0.076087,0.117618
239,7,31,44,0.09,0.122474
239,8,42,56,0.108333,0.121651
239,9,49,63,0.145833,0.123209
239,10,56,77,0.161932,0.119287
239,11,67,93,0.171296,0.119072
239,12,75,108,0.170898,0.110936
239,13,84,126,0.173007,0.103448
239,14,93,145,0.180469,0.112396
239,15,105,169,0.183287,0.10858
239,16,133,208,0.182656,0.103685
239,17,152,246,0.195188,0.101698
239,18,174,286,0.19941,0.101443
239,19,197,329,0.201543,0.0932833
239,20,228,387,0.21036,0.0931756
239,21,283,463,0.209939,0.0873694
239,22,328,547,0.208239,0.0852357
239,23,404,667,0.209328,0.0829307
239,24,471,786,0.209756,0.076896
239,25,574,949,0.207665,0.072058
239,26,690,1140,0.206226,0.0671752
239,27,829,1367,0.206252,0.0643085
239,28,1015,1653,0.205675,0.061895
239,29,1259,2039,0.205528,0.0596449
239,30,1492,2433,0.20614,0.0553193
239,31,1779,2920,0.206458,0.0519725
239,32,2175,3558,0.206837,0.0492963
239,33,2670,4323,0.207314,0.0468819
239,34,3210,5210,0.207542,0.0439022
239,35,3888,6275,0.206995,0.0414709
239,36,4625,7515,0.206761,0.0389093
239,37,5688,9167,0.20666,0.0364545
239,38,6865,11104,0.206303,0.0337269
239,39,8364,13465,0.206538,0.0321862
239,40,10185,16419,0.206521,0.0300406
240,0,6,7,0,0
240,1,6,9,0,0
240,2,7,10,0,0
240,3,7,13,0,0
240,4,10,16,0,0
240,5,12,19,0.05,0.105409
240,6,13,21,0.0681818,0.116775
240,7,13,24,0.0681818,0.116775
240,8,14,25,0.115385,0.156969
240,9,13,26,0.105769,0.142943
240,10,13,28,0.0681818,0.116775
240,11,18,34,0.0961538,0.126592
240,12,21,39,0.138889,0.127827
240,13,30,51,0.160714,0.13195
240,14,34,57,0.198276,0.118195
240,15,37,63,0.197581,0.110746
240,16,42,72,0.221429,0.109669
240,17,46,79,0.228659,0.104217
240,18,57,93,0.244318,0.100704
240,19,66,103,0.256031,0.0979684
240,20,79,125,0.262451,0.0969677
240,21,88,142,0.270481,0.0873196
240,22,106,166,0.27381,0.0848733
240,23,131,207,0.278961,0.0739413
240,24,158,248,0.286417,0.067416
240,25,173,280,0.289534,0.0590615
240,26,210,341,0.292896,0.0531806
240,27,258,405,0.296348,0.0528346
240,28,324,500,0.296922,0.04759
240,29,403,622,0.297666,0.0452277
240,30,490,760,0.298139,0.0443843
240,31,588,919,0.299649,0.0421707
240,32,719,1144,0.298892,0.0390907
240,33,843,1347,0.30015,0.0360871
240,34,1022,1621,0.301638,0.0359227
240,35,1178,1896,0.302122,0.0337958
240,36,1446,2317,0.302509,0.0320194
240,37,1687,2739,0.303401,0.0299828
240,38,2044,3286,0.303944,0.0291766
240,39,2446,3989,0.304305,0.0273685
240,40,2940,4779,0.30529,0.0262547
240,41,3525,5742,0.306048,0.0253756
240,42,4232,6858,0.306561,0.0246293
240,43,5094,8250,0.306998,0.0235429
240,44,6167,9983,0.307166,0.0220822
240,45,7512,12054,0.307236,0.0209413
240,46,9104,14534,0.307474,0.0201451
241,0,8,9,0,0
241,1,8,9,0,0
241,2,9,11,0,0
241,3,7,11,0,0
241,4,8,13,0,0
241,5,8,15,0,0
241,6,9,16,0,0
241,7,11,18,0,0
241,8,13,21,0,0
241,9,14,23,0.0192308,0.0693375
241,10,15,26,0.0384615,0.0938835
241,11,16,28,0.05,0.10351
241,12,19,32,0.0546875,0.101743
241,13,27,44,0.0661765,0.109309
241,14,31,49,0.0740741,0.111044
241,15,47,69,0.1,0.120165
241,16,59,83,0.113889,0.11562
241,17,66,96,0.143519,0.125371
241,18,84,127,0.157292,0.120409
241,19,103,154,0.175926,0.120937
241,20,130,193,0.188763,0.119684
241,21,164,243,0.19777,0.110001
241,22,196,297,0.208449,0.105321
241,23,238,368,0.214235,0.099168
241,24,286,437,0.214547,0.0951493
241,25,350,534,0.216881,0.0911965
241,26,436,668,0.217862,0.0877489
241,27,499,784,0.21584,0.0823375
241,28,601,943,0.218089,0.0774773
241,29,727,1155,0.219547,0.0745638
241,30,879,1396,0.220002,0.0699891
241,31,1037,1654,0.221621,0.067925
241,32,1261,2004,0.221453,0.0636012
241,33,1518,2413,0.221982,0.0598337
241,34,1828,2955,0.222672,0.0556911
241,35,2243,3607,0.22242,0.053016
241,36,2744,4412,0.223339,0.0505054
241,37,3316,5334,0.224481,0.0477383
241,38,3992,6437,0.22486,0.0455266
241,39,4839,7800,0.225877,0.0433159
241,40,5900,9459,0.22572,0.0403216
241,41,7164,11508,0.226516,0.0384355
241,42,8723,13981,0.226881,0.0367005
241,43,10652,16984,0.226758,0.0344301
242,0,8,10,0,0
242,1,9,12,0,0
242,2,10,14,0,0
242,3,12,16,0,0
242,4,13,20,0,0
242,5,17,25,0.0208333,0.0721688
242,6,21,31,0.0583333,0.104226
242,7,25,36,0.06875,0.11088
242,8,30,45,0.0859375,0.108742
242,9,37,58,0.0856481,0.10422
242,10,38,62,0.0955882,0.0988036
242,11,52,76,0.0970395,0.0960554
242,12,63,90,0.120098,0.114457
242,13,81,114,0.139566,0.119592
242,14,98,139,0.158253,0.118124
242,15,114,162,0.169589,0.113672
242,16,127,187,0.175249,0.107236
242,17,146,225,0.17449,0.103115
242,18,166,262,0.181287,0.0939726
242,19,205,319,0.179956,0.087433
242,20,259,392,0.183305,0.0828001
242,21,308,480,0.183889,0.0818415
242,22,371,583,0.185705,0.081717
242,23,427,693,0.186533,0.0793312
242,24,531,864,0.188914,0.0775235
242,25,634,1028,0.190528,0.0753671
242,26,758,1217,0.189031,0.0738603
242,27,963,1513,0.18702,0.0708003
242,28,1161,1828,0.185866,0.0666055
242,29,1390,2206,0.184104,0.0652015
242,30,1679,2659,0.182778,0.0614649
242,31,2055,3252,0.182816,0.0597647
242,32,2487,3943,0.183523,0.0560555
242,33,3019,4773,0.182966,0.0531324
242,34,3685,5816,0.183021,0.0493479
242,35,4515,7146,0.18263,0.0458598
242,36,5491,8697,0.182476,0.0422652
242,37,6698,10634,0.182676,0.0398046
242,38,8116,12910,0.182687,0.0372327
242,39,9865,15724,0.182708,0.0352857
243,0,9,11,0,0
243,1,9,11,0,0
243,2,8,12,0,0
243,3,9,13,0,0
243,4,9,13,0,0
243,5,10,16,0,0
243,6,12,19,0.025,0.0790569
243,7,15,23,0.0208333,0.0721688
243,8,14,24,0.0769231,0.120096
243,9,19,30,0.0714286,0.117202
243,10,22,35,0.0921053,0.123899
243,11,29,42,0.102273,0.125809
243,12,32,49,0.122768,0.138697
243,13,42,59,0.121094,0.135578
243,14,46,66,0.1375,0.130642
243,15,49,73,0.153274,0.126668
243,16,59,91,0.165559,0.128503
243,17,70,109,0.178571,0.123817
243,18,79,128,0.196154,0.116175
243,19,96,159,0.204837,0.119297
243,20,122,193,0.223748,0.113162
243,21,148,233,0.233518,0.103266
243,22,173,284,0.240683,0.0987255
243,23,210,337,0.246411,0.0969057
243,24,242,389,0.25559,0.09225
243,25,312,481,0.25544,0.0863199
243,26,373,570,0.25565,0.0814459
243,27,462,707,0.260274,0.0742851
243,28,535,843,0.26232,0.0682776
243,29,651,1027,0.264542,0.0636403
243,30,774,1228,0.269228,0.0584465
243,31,957,1497,0.271106,0.0549824
243,32,1169,1823,0.272863,0.0528958
243,33,1360,2159,0.274317,0.050463
243,34,1678,2641,0.27588,0.0475668
243,35,2064,3234,0.276917,0.0459778
243,36,2480,3914,0.277122,0.0436312
243,37,2986,4749,0.277127,0.0413515
243,38,3638,5777,0.277744,0.0392511
243,39,4370,6986,0.279224,0.037449
243,40,5273,8474,0.278768,0.035258
243,41,6412,10298,0.279044,0.0332984
243,42,7796,12475,0.279425,0.0313283
243,43,9354,15026,0.279735,0.0295219
244,0,8,10,0,0
244,1,11,13,0,0
244,2,13,16,0,0
244,3,16,20,0.0192308,0.0693375
244,4,23,28,0.046875,0.100778
244,5,26,35,0.0595238,0.109109
244,6,34,48,0.0865385,0.121291
244,7,39,59,0.078125,0.117732
244,8,47,73,0.0821429,0.12479
244,9,61,90,0.0923913,0.13549
244,10,73,108,0.108607,0.146975
244,11,90,137,0.121479,0.141692
244,12,122,185,0.139137,0.143362
244,13,137,215,0.155163,0.145986
244,14,176,271,0.156731,0.142277
244,15,215,325,0.152574,0.127498
244,16,257,392,0.154468,0.12544
244,17,299,472,0.154724,0.116489
244,18,355,570,0.15566,0.112447
244,19,455,713,0.154583,0.105044
244,20,548,863,0.153722,0.09393
244,21,648,1034,0.157033,0.0918456
244,22,803,1273,0.157511,0.0855731
244,23,959,1531,0.158206,0.0787985
244,24,1190,1872,0.159219,0.073935
244,25,1443,2303,0.160515,0.0685861
244,26,1755,2778,0.161669,0.0639428
244,27,2166,3413,0.163066,0.0606395
244,28,2638,4176,0.162797,0.0561376
244,29,3201,5092,0.163303,0.0516618
244,30,3879,6153,0.163053,0.0469777
244,31,4754,7568,0.163176,0.0427089
244,32,5803,9216,0.163921,0.0394896
244,33,7095,11236,0.164115,0.035432
244,34,8656,13762,0.16431,0.0328576
244,35,10535,16796,0.164431,0.0304224
245,0,5,8,0,0
245,1,7,10,0,0
245,2,8,13,0,0
245,3,7,13,0,0
245,4,9,16,0,0
245,5,7,16,0,0
245,6,7,18,0,0
245,7,7,18,0,0
245,8,9,21,0,0
245,9,9,21,0.0833333,0.125
245,10,12,24,0.0833333,0.125
245,11,15,28,0.0625,0.113067
245,12,20,34,0.1,0.126773
245,13,21,38,0.121711,0.125388
245,14,22,40,0.103125,0.123386
245,15,29,49,0.129464,0.135959
245,16,32,62,0.144231,0.122817
245,17,40,73,0.166146,0.109297
245,18,45,83,0.192107,0.106484
245,19,58,100,0.202762,0.100757
245,20,67,117,0.201356,0.0877839
245,21,76,133,0.213623,0.0869765
245,22,83,146,0.221574,0.0831387
245,23,103,179,0.224309,0.0753352
245,24,126,224,0.231466,0.0757739
245,25,144,259,0.246383,0.0769639
245,26,192,322,0.249988,0.0763932
245,27,219,376,0.252012,0.0696907
245,28,257,443,0.251934,0.0659278
245,29,317,528,0.255929,0.0622232
245,30,384,634,0.257949,0.0577766
245,31,466,759,0.261819,0.0552073
245,32,555,910,0.265921,0.0550421
245,33,663,1094,0.268398,0.0515957
245,34,795,1309,0.270615,0.0483781
245,35,937,1543,0.270836,0.0450315
245,36,1139,1877,0.270779,0.041871
245,37,1365,2243,0.271951,0.0409022
245,38,1630,2666,0.272221,0.0390342
245,39,1959,3222,0.272915,0.0365404
245,40,2351,3875,0.27371,0.035464
245,41,2849,4665,0.273907,0.0330902
245,42,3418,5587,0.2747,0.0312765
245,43,4154,6743,0.27468,0.0288136
245,44,5045,8131,0.275041,0.0266368
245,45,6086,9805,0.275279,0.0251784
245,46,7268,11767,0.275743,0.0241253
245,47,8712,14156,0.276024,0.0227139
245,48,10451,16966,0.276269,0.021545
246,0,10,11,0,0
246,1,12,15,0,0
246,2,18,22,0,0
246,3,20,27,0,0
246,4,23,33,0,0
246,5,29,43,0,0
246,6,25,51,0.00694444,0.0294628
246,7,35,64,0.015625,0.042229
246,8,36,68,0.0530303,0.0751321
246,9,45,83,0.0678571,0.0862455
246,10,62,106,0.0904797,0.102944
246,11,63,110,0.113217,0.103316
246,12,74,129,0.114062,0.102047
246,13,90,150,0.126445,0.0982954
246,14,118,187,0.131979,0.0920901
246,15,143,224,0.13926,0.090328
246,16,163,264,0.13771,0.0858787
246,17,199,321,0.142995,0.0830586
246,18,246,391,0.143622,0.0777466
246,19,299,482,0.148408,0.0750691
246,20,375,607,0.151036,0.0721953
246,21,465,740,0.153838,0.0674566
246,22,556,898,0.158158,0.0640349
246,23,654,1071,0.161448,0.060063
246,24,807,1308,0.163017,0.0574345
246,25,1014,1613,0.164763,0.0554448
246,26,1230,1965,0.164713,0.0517238
246,27,1486,2378,0.165891,0.0492088
246,28,1818,2896,0.166285,0.0466809
246,29,2242,3575,0.166273,0.0441719
246,30,2762,4409,0.165452,0.0401422
246,31,3365,5373,0.166269,0.0374709
246,32,4111,6552,0.166195,0.0348946
246,33,5103,8033,0.166485,0.0323385
246,34,6180,9755,0.166187,0.0296879
246,35,7558,11934,0.166365,0.0280563
246,36,9268,14621,0.166605,0.0260971
247,0,10,10,0,0
247,1,12,14,0,0
247,2,11,16,0,0
247,3,16,22,0,0
247,4,17,27,0,0
247,5,20,34,0,0
247,6,26,42,0.0197368,0.0626825
247,7,25,46,0.0326087,0.0860876
247,8,37,61,0.03,0.0829156
247,9,44,71,0.0439189,0.0894438
247,10,57,94,0.059375,0.098007
247,11,69,110,0.0829545,0.103508
247,12,86,142,0.0894231,0.105379
247,13,104,170,0.104552,0.103191
247,14,121,202,0.109715,0.098242
247,15,144,241,0.125673,0.0990174
247,16,130,301,0.131622,0.0975094
247,17,145,330,0.145913,0.0888973
247,18,180,384,0.155533,0.0897869
247,19,220,452,0.158135,0.0845539
247,20,265,527,0.163686,0.078476
247,21,326,621,0.164804,0.0757398
247,22,387,723,0.169008,0.0701293
247,23,476,864,0.169537,0.0661306
247,24,595,1042,0.170712,0.0646634
247,25,724,1241,0.172307,0.0620386
247,26,888,1487,0.172063,0.0586958
247,27,1106,1816,0.174343,0.0559979
247,28,1334,2183,0.174182,0.0505027
247,29,1581,2608,0.175146,0.0470378
247,30,1889,3146,0.175291,0.0447573
247,31,2308,3842,0.175699,0.0420385
247,32,2799,4593,0.175852,0.0388993
247,33,3378,5510,0.175865,0.0367181
247,34,4131,6677,0.17634,0.035123
247,35,4996,8079,0.176514,0.033253
247,36,6073,9755,0.176755,0.031321
247,37,7392,11902,0.176617,0.0294785
247,38,9055,14426,0.176408,0.0271961
248,0,6,7,0,0
248,1,6,7,0,0
248,2,9,11,0,0
248,3,10,13,0,0
248,4,14,19,0,0
248,5,14,19,0,0
248,6,16,22,0,0
248,7,18,25,0.03125,0.0853913
248,8,20,30,0.0294118,0.0830264
248,9,24,35,0.0394737,0.0936586
248,10,34,46,0.048913,0.0978398
248,11,36,51,0.0757576,0.103359
248,12,46,64,0.0833333,0.10351
248,13,53,78,0.0799419,0.093825
248,14,64,94,0.09,0.0920639
248,15,75,108,0.107326,0.0904576
248,16,85,129,0.126149,0.0905597
248,17,102,159,0.138503,0.0865656
248,18,125,195,0.1486,0.0828969
248,19,151,240,0.162651,0.080699
248,20,180,295,0.172069,0.0780026
248,21,225,359,0.179179,0.0737038
248,22,260,412,0.183576,0.0711124
248,23,328,520,0.187823,0.0681286
248,24,397,626,0.196311,0.0642277
248,25,455,735,0.201982,0.0615605
248,26,559,879,0.204183,0.0587417
248,27,680,1063,0.204233,0.0530843
248,28,836,1308,0.206156,0.0505476
248,29,968,1546,0.208199,0.0493594
248,30,1178,1879,0.209861,0.0456647
248,31,1433,2278,0.211919,0.0436526
248,32,1716,2755,0.213173,0.0425476
248,33,2117,3352,0.213103,0.0384952
248,34,2559,4056,0.212591,0.0353064
248,35,3140,4963,0.212583,0.032041
248,36,3799,6026,0.212847,0.0299526
248,37,4600,7345,0.21337,0.0290402
248,38,5512,8832,0.213795,0.0269149
248,39,6773,10828,0.214037,0.0251924
248,40,8252,13136,0.214115,0.0233681
248,41,10044,16018,0.214225,0.0216898
249,0,9,9,0,0
249,1,10,11,0,0
249,2,13,15,0,0
249,3,19,22,0.0208333,0.0721688
249,4,21,26,0.0441176,0.0982382
249,5,23,31,0.0416667,0.0958706
249,6,28,40,0.0297619,0.0781101
249,7,35,50,0.037037,0.0760726
249,8,39,59,0.0340909,0.0717576
249,9,60,90,0.0427632,0.0728076
249,10,69,105,0.0723684,0.0781602
249,11,80,128,0.0793651,0.0754743
249,12,92,150,0.0896382,0.0740112
249,13,110,176,0.0984902,0.0723123
249,14,135,215,0.107311,0.0735435
249,15,168,266,0.116114,0.0710945
249,16,214,328,0.12154,0.0659711
249,17,263,402,0.125009,0.0651617
249,18,338,510,0.130004,0.0621279
249,19,419,628,0.135105,0.0600263
249,20,517,771,0.140845,0.0577097
249,21,629,948,0.146718,0.0548428
249,22,767,1157,0.151223,0.0541409
249,23,924,1414,0.15263,0.0479246
249,24,1113,1721,0.155231,0.0443514
249,25,1380,2123,0.156247,0.0402528
249,26,1670,2600,0.158479,0.0371662
249,27,2043,3184,0.15978,0.0346758
249,28,2473,3891,0.161262,0.0307748
249,29,3001,4735,0.161925,0.0286882
249,30,3714,5792,0.162389,0.0259967
249,31,4519,7068,0.163082,0.0238669
249,32,5571,8693,0.163839,0.0222686
249,33,6752,10601,0.16437,0.0212821
249,34,8251,12970,0.164836,0.0199388
249,35,10162,15965,0.16511,0.0186639
250,0,6,9,0,0
250,1,9,12,0,0
250,2,12,16,0,0
250,3,15,19,0.0208333,0.0721688
250,4,19,26,0.0166667,0.0645497
250,5,20,30,0.0441176,0.0982382
250,6,23,36,0.0555556,0.106948
250,7,24,40,0.0714286,0.115728
250,8,28,49,0.0869565,0.121746
250,9,37,60,0.101852,0.120281
250,10,42,68,0.09375,0.117432
250,11,62,92,0.105655,0.116713
250,12,70,104,0.12474,0.107812
250,13,89,135,0.126657,0.103395
250,14,106,168,0.130208,0.095555
250,15,126,205,0.138021,0.0936769
250,16,160,246,0.143766,0.0981624
250,17,199,309,0.145947,0.0908528
250,18,227,368,0.152376,0.0897437
250,19,283,450,0.156493,0.0853889
250,20,336,537,0.158457,0.0832591
250,21,410,657,0.160709,0.0794596
250,22,503,806,0.164928,0.0751508
250,23,622,988,0.167779,0.0715212
250,24,782,1233,0.16785,0.0698969
250,25,927,1478,0.169787,0.064285
250,26,1121,1811,0.171231,0.061539
250,27,1385,2207,0.172318,0.0577634
250,28,1678,2671,0.172393,0.0556137
250,29,2089,3301,0.173368,0.0544478
250,30,2497,4008,0.173397,0.051068
250,31,3046,4914,0.173148,0.0482375
250,32,3676,5938,0.1729,0.0444764
250,33,4477,7242,0.17225,0.0405234
250,34,5487,8822,0.172311,0.0367612
250,35,6687,10687,0.172092,0.0339077
250,36,8211,13066,0.172071,0.0311593
250,37,9991,15821,0.171986,0.0287359
251,0,6,7,0,0
251,1,7,8,0,0
251,2,8,10,0,0
251,3,8,11,0,0
251,4,12,16,0,0
251,5,13,18,0,0
251,6,13,21,0,0
251,7,16,25,0,0
251,8,17,28,0,0
251,9,24,38,0.0166667,0.0645497
251,10,30,48,0.0543478,0.098469
251,11,34,59,0.0648148,0.106125
251,12,47,75,0.0606061,0.0994183
251,13,60,92,0.0809659,0.107478
251,14,75,115,0.10636,0.108873
251,15,85,140,0.120536,0.102792
251,16,96,162,0.130498,0.100326
251,17,113,195,0.137518,0.0970991
251,18,120,217,0.151893,0.0923222
251,19,137,251,0.149352,0.0875351
251,20,161,290,0.167037,0.0915035
251,21,190,343,0.177075,0.0876648
251,22,232,414,0.181111,0.0826368
251,23,251,455,0.185384,0.0760106
251,24,302,534,0.185886,0.0737586
251,25,376,641,0.190183,0.0697747
251,26,438,741,0.194331,0.0665804
251,27,535,889,0.197336,0.0638528
251,28,672,1097,0.198443,0.0605707
251,29,836,1338,0.198743,0.0555941
251,30,1024,1635,0.198884,0.0507325
251,31,1289,2019,0.200181,0.0460734
251,32,1565,2483,0.201491,0.0415664
251,33,1886,2980,0.202312,0.0399353
251,34,2316,3651,0.202666,0.0381799
251,35,2854,4500,0.202737,0.0355541
251,36,3435,5424,0.203658,0.0330788
251,37,4248,6618,0.204018,0.0310911
251,38,5177,8069,0.204144,0.0287685
251,39,6331,9904,0.204631,0.027292
251,40,7708,12037,0.205038,0.0256633
251,41,9326,14635,0.205103,0.023621
252,0,7,7,0,0
252,1,7,7,0,0
252,2,9,12,0,0
252,3,9,12,0.0277778,0.0833333
252,4,12,17,0.0277778,0.0833333
252,5,11,17,0.0227273,0.0753778
252,6,16,23,0.0227273,0.0753778
252,7,17,26,0.0166667,0.0645497
252,8,20,30,0.0294118,0.0830264
252,9,24,38,0.0416667,0.0958706
252,10,23,41,0.0340909,0.0878125
252,11,29,48,0.0434783,0.0968883
252,12,31,53,0.0535714,0.104464
252,13,40,70,0.0625,0.107529
252,14,48,80,0.06875,0.0978536
252,15,63,103,0.0847222,0.100519
252,16,77,125,0.102319,0.0993333
252,17,100,156,0.107264,0.0939753
252,18,122,191,0.118448,0.0921893
252,19,155,244,0.129592,0.0929097
252,20,192,306,0.147403,0.0921375
252,21,230,367,0.154187,0.0850103
252,22,303,472,0.162946,0.0829393
252,23,368,572,0.167002,0.0762251
252,24,448,697,0.170007,0.0725277
252,25,523,828,0.172569,0.0672491
252,26,624,989,0.172869,0.0636461
252,27,744,1195,0.175129,0.0576623
252,28,917,1451,0.177673,0.0524724
252,29,1116,1762,0.178597,0.0510498
252,30,1350,2132,0.180005,0.0471817
252,31,1629,2594,0.182359,0.0453609
252,32,1956,3154,0.183578,0.0437611
252,33,2370,3795,0.183802,0.0418866
252,34,2955,4650,0.184276,0.0400505
252,35,3677,5721,0.184213,0.0375126
252,36,4436,6939,0.184156,0.0349021
252,37,5437,8498,0.184502,0.0334969
252,38,6605,10370,0.184388,0.0307966
252,39,7973,12615,0.184251,0.0286135
252,40,9696,15315,0.184319,0.02657
253,0,10,11,0,0
253,1,11,14,0,0
253,2,11,15,0,0
253,3,18,22,0,0
253,4,19,27,0,0
253,5,22,31,0,0
253,6,28,41,0.025,0.0769484
253,7,33,48,0.0324074,0.0742963
253,8,49,68,0.0340909,0.0717576
253,9,57,82,0.0625,0.0833333
253,10,65,98,0.0681818,0.0844309
253,11,82,122,0.0742188,0.0861683
253,12,105,152,0.0875,0.0867509
